,OutcomeType,Age,Size,HasName,TimeofDay,WeekDay,IsIntact,Sex,PureMixedHybrid,Group,IsMixColor
21019,Transfer,0,2,Yes,midday,Friday,No,Male,Mixed,Hound,Yes
13832,Adoption,0,1,No,lateday,Thursday,No,Male,Hybrid,Herding,Yes
8012,Adoption,0,0,Yes,midday,Monday,No,Female,Mixed,Toy,Yes
29233,Adoption,0,3,Yes,lateday,Tuesday,No,Female,Mixed,Working,Yes
22870,Return to Owner,1,0,Yes,lateday,Wednesday,No,Female,Mixed,NonSporting,Yes
11268,Adoption,1,1,Yes,lateday,Saturday,No,Male,Hybrid,NonSporting,Yes
23861,Transfer,0,1,Yes,midday,Saturday,No,Male,Pure,Sporting,No
16546,Return to Owner,0,2,Yes,lateday,Friday,No,Female,Hybrid,Herding,Yes
33100,Adoption,0,1,Yes,lateday,Thursday,No,Female,Mixed,Sporting,Yes
21683,Adoption,0,1,No,lateday,Tuesday,No,Male,Mixed,NonSporting,No
25244,Return to Owner,0,1,Yes,lateday,Saturday,No,Female,Mixed,Sporting,No
19124,Adoption,1,0,No,lateday,Wednesday,No,Male,Mixed,Toy,No
17730,Transfer,0,1,No,lateday,Friday,Yes,Male,Hybrid,Sporting,Yes
27775,Adoption,0,1,No,lateday,Friday,No,Female,Hybrid,Sporting,No
18004,Return to Owner,2,1,Yes,midday,Monday,No,Male,Pure,Herding,Yes
16759,Return to Owner,2,0,Yes,midday,Thursday,Yes,Male,Mixed,Toy,No
20667,Return to Owner,0,1,Yes,lateday,Thursday,Yes,Male,Mixed,Terrier,No
1626,Adoption,0,0,Yes,morning,Tuesday,No,Female,Mixed,Toy,Yes
29874,Adoption,0,2,No,lateday,Sunday,No,Female,Mixed,Hound,No
2722,Adoption,2,0,Yes,midday,Friday,No,Male,Hybrid,Terrier,No
24645,Return to Owner,1,1,Yes,midday,Sunday,No,Male,Mixed,Sporting,No
13817,Transfer,0,1,Yes,midday,Thursday,No,Male,Mixed,NonSporting,No
10297,Transfer,0,1,Yes,lateday,Sunday,Yes,Female,Mixed,PitBull,Yes
21841,Return to Owner,2,0,Yes,midday,Monday,No,Male,Mixed,Toy,Yes
24458,Transfer,0,2,Yes,night,Sunday,Yes,Male,Mixed,Working,Yes
17857,Return to Owner,1,0,Yes,lateday,Tuesday,No,Female,Mixed,Toy,Yes
7481,Euthanasia,2,2,Yes,lateday,Thursday,No,Male,Mixed,Sporting,Yes
12514,Return to Owner,1,0,Yes,midday,Sunday,No,Male,Hybrid,Terrier,Yes
22780,Transfer,0,1,Yes,midday,Sunday,Yes,Male,Mixed,PitBull,Yes
30720,Adoption,0,1,Yes,lateday,Thursday,No,Female,Mixed,Terrier,Yes
6781,Adoption,0,0,Yes,lateday,Monday,No,Male,Hybrid,Toy,No
941,Adoption,1,1,Yes,midday,Friday,No,Male,Mixed,NonSporting,Yes
14196,Adoption,1,0,Yes,lateday,Wednesday,No,Male,Mixed,Hound,Yes
17580,Return to Owner,1,1,Yes,midday,Sunday,Yes,Male,Mixed,PitBull,Yes
23405,Return to Owner,1,1,Yes,lateday,Tuesday,No,Male,Pure,Sporting,No
8494,Euthanasia,0,1,No,morning,Wednesday,Yes,Female,Pure,PitBull,No
30332,Return to Owner,0,1,Yes,midday,Thursday,No,Male,Mixed,Herding,Yes
13046,Adoption,0,1,Yes,midday,Wednesday,No,Male,Hybrid,PitBull,Yes
17011,Transfer,0,0,No,midday,Saturday,No,Male,Mixed,Toy,No
2009,Transfer,1,0,Yes,midday,Tuesday,No,Male,Mixed,Toy,Yes
24703,Adoption,0,0,No,midday,Monday,No,Female,Hybrid,Toy,Yes
3083,Adoption,0,0,Yes,midday,Wednesday,No,Male,Mixed,Toy,Yes
7775,Return to Owner,1,1,Yes,midday,Monday,No,Female,Pure,Terrier,Yes
11297,Adoption,0,0,Yes,lateday,Sunday,No,Male,Mixed,Toy,No
27541,Euthanasia,1,0,No,lateday,Thursday,Yes,Female,Mixed,Toy,No
4537,Transfer,1,0,Yes,lateday,Monday,No,Male,Mixed,Toy,No
16299,Transfer,1,0,Yes,morning,Thursday,No,Male,Mixed,Hound,Yes
23554,Adoption,1,2,Yes,midday,Monday,No,Male,Mixed,Herding,No
8492,Euthanasia,0,1,Yes,morning,Wednesday,Yes,Male,Mixed,PitBull,Yes
21018,Return to Owner,1,0,Yes,lateday,Thursday,No,Female,Mixed,Toy,No
9256,Adoption,0,1,Yes,lateday,Sunday,No,Female,Mixed,PitBull,Yes
11129,Adoption,0,1,Yes,midday,Tuesday,No,Female,Mixed,Sporting,Yes
10309,Return to Owner,1,3,Yes,midday,Monday,No,Male,Hybrid,Working,Yes
14325,Transfer,1,0,Yes,midday,Monday,No,Male,Mixed,Toy,Yes
19431,Adoption,0,0,Yes,lateday,Sunday,No,Female,Mixed,Hound,Yes
30133,Adoption,2,1,Yes,midday,Thursday,No,Female,Mixed,Herding,No
4119,Adoption,1,1,Yes,midday,Sunday,No,Male,Hybrid,Hound,Yes
29170,Adoption,0,1,Yes,lateday,Sunday,No,Female,Mixed,Sporting,Yes
5928,Return to Owner,2,0,Yes,lateday,Saturday,No,Male,Mixed,Terrier,Yes
19928,Adoption,0,1,Yes,midday,Sunday,No,Male,Hybrid,Sporting,Yes
9770,Adoption,0,1,Yes,midday,Thursday,No,Male,Mixed,PitBull,Yes
11438,Euthanasia,0,0,Yes,morning,Sunday,Yes,Male,Mixed,Toy,Yes
6728,Adoption,0,1,Yes,midday,Sunday,No,Male,Mixed,Herding,Yes
4357,Transfer,0,0,No,lateday,Monday,No,Male,Mixed,Terrier,No
3233,Transfer,1,0,Yes,midday,Monday,No,Female,Mixed,Hound,Yes
24299,Return to Owner,1,2,Yes,midday,Sunday,No,Male,Mixed,Herding,Yes
15796,Adoption,1,0,Yes,midday,Saturday,No,Male,Mixed,Toy,Yes
13239,Transfer,1,0,Yes,night,Thursday,No,Male,Mixed,Toy,No
8495,Euthanasia,0,1,Yes,morning,Wednesday,Yes,Male,Mixed,PitBull,Yes
5880,Adoption,0,1,No,lateday,Thursday,No,Male,Mixed,Sporting,No
15150,Adoption,1,0,Yes,morning,Friday,No,Female,Mixed,Hound,Yes
24481,Adoption,0,1,Yes,lateday,Sunday,No,Female,Mixed,PitBull,No
23651,Return to Owner,2,2,Yes,midday,Thursday,No,Female,Mixed,Working,Yes
26371,Return to Owner,1,0,Yes,midday,Sunday,No,Male,Mixed,Toy,Yes
10629,Euthanasia,1,1,Yes,morning,Saturday,No,Male,Mixed,Unknown,No
8671,Transfer,0,0,No,lateday,Monday,Yes,Male,Mixed,Terrier,Yes
6664,Adoption,1,1,Yes,lateday,Friday,No,Female,Mixed,PitBull,Yes
2721,Transfer,2,0,No,midday,Friday,No,Male,Mixed,Toy,Yes
10810,Adoption,0,1,Yes,lateday,Friday,No,Male,Hybrid,Herding,Yes
32905,Adoption,0,3,Yes,lateday,Wednesday,No,Female,Mixed,Working,No
24698,Adoption,0,1,Yes,midday,Monday,No,Male,Mixed,PitBull,No
32582,Adoption,1,0,Yes,midday,Saturday,No,Female,Hybrid,Toy,No
14199,Return to Owner,2,0,Yes,morning,Thursday,No,Female,Hybrid,Toy,Yes
12154,Adoption,0,0,Yes,lateday,Wednesday,No,Male,Mixed,Hound,No
13966,Adoption,0,0,Yes,midday,Wednesday,Yes,Female,Mixed,Toy,No
14697,Return to Owner,1,0,Yes,midday,Sunday,No,Female,Mixed,Toy,No
14460,Euthanasia,1,1,No,morning,Saturday,Yes,Male,Mixed,NonSporting,Yes
5842,Return to Owner,1,3,Yes,lateday,Wednesday,Yes,Female,Pure,Working,No
22899,Transfer,1,0,No,midday,Friday,Yes,Male,Mixed,Hound,No
29740,Transfer,0,1,No,midday,Wednesday,Yes,Male,Mixed,Sporting,Yes
26524,Return to Owner,0,1,Yes,lateday,Friday,No,Male,Mixed,PitBull,Yes
7720,Return to Owner,1,1,Yes,lateday,Saturday,Yes,Female,Mixed,PitBull,No
6019,Return to Owner,1,2,Yes,lateday,Wednesday,No,Male,Mixed,Herding,Yes
28410,Adoption,0,1,Yes,midday,Sunday,No,Male,Mixed,Hound,No
19610,Adoption,1,0,Yes,lateday,Sunday,No,Female,Mixed,Hound,Yes
19870,Return to Owner,0,1,Yes,midday,Thursday,Yes,Male,Mixed,Working,No
13221,Adoption,0,1,Yes,midday,Wednesday,No,Male,Mixed,Herding,Yes
11476,Return to Owner,0,1,Yes,midday,Monday,No,Male,Mixed,Herding,Yes
19453,Adoption,0,1,No,lateday,Monday,No,Male,Hybrid,Herding,No
21994,Adoption,1,1,Yes,midday,Saturday,No,Male,Pure,Working,Yes
31625,Return to Owner,1,0,Yes,midday,Friday,No,Male,Hybrid,NonSporting,Yes
5957,Adoption,0,1,Yes,lateday,Sunday,No,Male,Hybrid,Herding,Yes
29043,Adoption,1,2,Yes,lateday,Thursday,No,Male,Hybrid,Herding,No
16291,Adoption,0,0,No,lateday,Wednesday,No,Female,Hybrid,NonSporting,Yes
32868,Return to Owner,2,1,Yes,night,Tuesday,No,Female,Mixed,PitBull,Yes
15715,Transfer,0,0,Yes,night,Thursday,Yes,Female,Pure,Toy,No
3883,Euthanasia,1,0,Yes,lateday,Friday,Yes,Male,Mixed,Hound,No
14440,Adoption,0,1,Yes,midday,Friday,No,Male,Mixed,Terrier,Yes
23200,Adoption,0,2,Yes,morning,Tuesday,No,Male,Mixed,Herding,Yes
9767,Transfer,2,0,Yes,morning,Thursday,Yes,Male,Mixed,Toy,No
7654,Transfer,1,0,Yes,night,Thursday,No,Female,Mixed,Toy,Yes
7262,Adoption,2,1,Yes,lateday,Thursday,No,Male,Mixed,PitBull,Yes
28877,Return to Owner,1,1,Yes,midday,Friday,No,Female,Mixed,Herding,Yes
18861,Adoption,0,1,Yes,lateday,Sunday,No,Male,Pure,Working,Yes
25861,Return to Owner,1,0,Yes,lateday,Sunday,No,Male,Mixed,Terrier,Yes
30549,Transfer,0,0,Yes,midday,Thursday,No,Female,Mixed,Toy,Yes
13982,Euthanasia,1,1,Yes,midday,Thursday,No,Male,Hybrid,Sporting,Yes
25593,Adoption,0,1,Yes,lateday,Friday,No,Female,Mixed,Herding,Yes
23368,Adoption,1,1,Yes,lateday,Monday,No,Female,Mixed,Sporting,Yes
27855,Adoption,1,0,Yes,lateday,Sunday,No,Female,Hybrid,Toy,No
22473,Transfer,0,0,Yes,midday,Tuesday,Yes,Female,Mixed,Toy,Yes
14788,Adoption,1,0,Yes,midday,Wednesday,No,Female,Mixed,Toy,No
2886,Adoption,2,1,Yes,lateday,Tuesday,No,Male,Mixed,Sporting,No
8523,Adoption,1,1,Yes,lateday,Wednesday,No,Male,Hybrid,Herding,No
2611,Adoption,1,0,No,lateday,Monday,No,Female,Mixed,Terrier,Yes
23096,Adoption,1,0,Yes,midday,Friday,No,Male,Mixed,Toy,No
21851,Transfer,0,1,Yes,midday,Monday,No,Male,Mixed,Terrier,Yes
15344,Return to Owner,0,2,Yes,midday,Friday,No,Male,Mixed,Hound,No
17143,Return to Owner,0,2,Yes,lateday,Wednesday,Yes,Male,Mixed,Herding,No
6613,Adoption,0,2,Yes,lateday,Wednesday,No,Female,Hybrid,Hound,Yes
21927,Transfer,0,3,Yes,night,Thursday,No,Male,Mixed,Working,No
7250,Transfer,1,1,No,lateday,Wednesday,Yes,Female,Mixed,Herding,Yes
12211,Adoption,0,1,Yes,midday,Saturday,No,Male,Mixed,Herding,Yes
18973,Adoption,0,1,No,night,Friday,No,Female,Hybrid,Herding,Yes
11040,Return to Owner,0,0,Yes,lateday,Saturday,No,Female,Mixed,Toy,Yes
17341,Adoption,1,1,Yes,lateday,Monday,No,Male,Mixed,Hound,Yes
10313,Return to Owner,0,1,Yes,midday,Monday,Yes,Female,Mixed,Sporting,Yes
6182,Adoption,1,1,No,lateday,Monday,No,Male,Mixed,NonSporting,Yes
8461,Adoption,2,0,Yes,lateday,Monday,Yes,Female,Mixed,Toy,Yes
8460,Adoption,0,1,Yes,lateday,Monday,No,Male,Mixed,Herding,Yes
15621,Adoption,0,0,Yes,lateday,Sunday,No,Male,Mixed,Toy,Yes
26952,Return to Owner,1,1,Yes,lateday,Sunday,No,Male,Mixed,PitBull,Yes
26163,Adoption,1,0,Yes,midday,Saturday,No,Female,Hybrid,Toy,No
9598,Adoption,0,1,Yes,lateday,Friday,No,Male,Mixed,Herding,No
5166,Adoption,1,0,Yes,lateday,Sunday,No,Male,Mixed,Toy,No
14626,Return to Owner,1,1,Yes,lateday,Thursday,No,Male,Mixed,Terrier,Yes
30389,Adoption,0,0,Yes,lateday,Friday,No,Male,Mixed,Terrier,No
5728,Transfer,0,1,Yes,midday,Saturday,Yes,Male,Mixed,PitBull,Yes
5552,Adoption,0,1,Yes,lateday,Sunday,No,Male,Mixed,Herding,Yes
1411,Return to Owner,2,1,Yes,midday,Sunday,No,Female,Hybrid,Sporting,Yes
18779,Adoption,1,1,Yes,lateday,Thursday,No,Male,Mixed,PitBull,Yes
28787,Adoption,0,1,Yes,lateday,Monday,No,Female,Mixed,Sporting,No
28382,Adoption,1,1,Yes,midday,Saturday,No,Female,Mixed,Herding,Yes
25214,Adoption,1,1,Yes,lateday,Friday,No,Male,Mixed,Sporting,Yes
24163,Transfer,2,1,Yes,midday,Monday,Yes,Male,Mixed,Terrier,Yes
15041,Adoption,0,0,Yes,midday,Sunday,No,Female,Mixed,Toy,Yes
28210,Adoption,0,1,Yes,lateday,Sunday,No,Female,Hybrid,PitBull,Yes
22421,Return to Owner,2,0,Yes,lateday,Sunday,No,Female,Mixed,Hound,Yes
589,Return to Owner,1,0,Yes,lateday,Saturday,No,Male,Hybrid,Hound,Yes
5578,Adoption,1,0,Yes,night,Tuesday,No,Male,Mixed,Toy,Yes
32896,Return to Owner,1,1,Yes,night,Wednesday,Yes,Male,Hybrid,Sporting,Yes
19088,Return to Owner,1,1,Yes,night,Tuesday,No,Male,Mixed,PitBull,No
15982,Euthanasia,1,1,Yes,lateday,Friday,Yes,Male,Mixed,NonSporting,No
7536,Adoption,1,1,Yes,lateday,Saturday,No,Male,Mixed,Herding,Yes
7742,Adoption,0,0,No,midday,Sunday,No,Male,Mixed,Terrier,No
20200,Adoption,0,1,Yes,morning,Tuesday,No,Male,Mixed,Herding,No
26828,Return to Owner,0,2,Yes,midday,Wednesday,Yes,Male,Mixed,Herding,Yes
32145,Return to Owner,0,0,Yes,lateday,Thursday,Yes,Male,Pure,Terrier,No
16568,Return to Owner,0,1,Yes,lateday,Saturday,No,Female,Mixed,Sporting,No
316,Adoption,1,1,Yes,midday,Saturday,No,Male,Hybrid,NonSporting,Yes
32614,Adoption,0,1,No,lateday,Sunday,No,Female,Mixed,Herding,No
22162,Transfer,0,2,Yes,midday,Friday,Yes,Female,Mixed,Sporting,No
12685,Adoption,0,2,Yes,lateday,Thursday,No,Male,Mixed,Herding,Yes
20599,Transfer,1,1,Yes,midday,Tuesday,No,Male,Hybrid,Working,No
20506,Transfer,0,0,Yes,midday,Saturday,No,Male,Mixed,Toy,Yes
9305,Adoption,1,1,Yes,midday,Tuesday,No,Male,Mixed,NonSporting,Yes
10275,Return to Owner,1,2,Yes,midday,Sunday,No,Male,Mixed,Herding,Yes
359,Return to Owner,1,1,Yes,lateday,Saturday,No,Male,Hybrid,Sporting,Yes
28068,Return to Owner,1,1,Yes,lateday,Monday,No,Female,Mixed,Working,Yes
18587,Euthanasia,2,1,No,lateday,Friday,Yes,Female,Mixed,Sporting,No
9871,Transfer,0,1,No,lateday,Sunday,No,Male,Mixed,Herding,Yes
18228,Adoption,1,0,Yes,lateday,Monday,No,Female,Mixed,Terrier,No
10712,Return to Owner,2,1,Yes,lateday,Tuesday,No,Male,Pure,PitBull,Yes
3709,Return to Owner,1,1,Yes,midday,Saturday,No,Female,Mixed,Herding,Yes
2574,Adoption,2,0,Yes,midday,Sunday,No,Male,Mixed,Toy,No
3215,Adoption,1,0,No,lateday,Sunday,No,Male,Mixed,NonSporting,No
9912,Return to Owner,2,0,No,lateday,Monday,No,Male,Mixed,Toy,Yes
4256,Return to Owner,0,1,Yes,lateday,Thursday,No,Male,Mixed,Sporting,No
6188,Transfer,0,1,Yes,midday,Tuesday,No,Female,Pure,Herding,Yes
28634,Adoption,1,1,Yes,midday,Tuesday,No,Male,Mixed,Sporting,No
21092,Adoption,1,1,Yes,lateday,Monday,No,Male,Mixed,Working,Yes
15939,Return to Owner,2,1,Yes,lateday,Thursday,No,Male,Mixed,PitBull,Yes
16488,Return to Owner,1,0,Yes,lateday,Wednesday,No,Male,Hybrid,Toy,Yes
4431,Transfer,0,1,No,midday,Friday,Yes,Female,Mixed,PitBull,Yes
32965,Transfer,0,1,Yes,lateday,Saturday,No,Female,Mixed,PitBull,Yes
29286,Adoption,1,0,No,lateday,Thursday,No,Male,Pure,Toy,Yes
18404,Adoption,2,2,Yes,midday,Sunday,No,Male,Mixed,Herding,Yes
20036,Transfer,0,1,Yes,midday,Thursday,No,Female,Mixed,PitBull,Yes
5749,Adoption,1,2,Yes,lateday,Saturday,No,Male,Mixed,Working,Yes
24348,Transfer,0,1,Yes,midday,Tuesday,No,Male,Mixed,Sporting,Yes
6595,Adoption,0,1,Yes,night,Wednesday,No,Female,Mixed,Sporting,No
17667,Return to Owner,2,1,Yes,lateday,Wednesday,No,Male,Mixed,NonSporting,No
19900,Return to Owner,0,0,Yes,lateday,Friday,No,Male,Hybrid,Toy,No
21405,Return to Owner,1,1,Yes,lateday,Friday,No,Male,Mixed,PitBull,Yes
26095,Transfer,1,1,Yes,night,Wednesday,Yes,Female,Mixed,PitBull,Yes
15078,Return to Owner,0,0,Yes,lateday,Monday,No,Female,Mixed,Toy,No
648,Return to Owner,1,1,Yes,lateday,Monday,No,Female,Hybrid,Herding,Yes
6323,Adoption,0,0,Yes,lateday,Sunday,No,Female,Hybrid,Toy,No
12413,Adoption,0,0,Yes,morning,Friday,Yes,Male,Hybrid,Toy,Yes
260,Adoption,1,0,Yes,midday,Thursday,No,Male,Mixed,Toy,Yes
23560,Adoption,1,1,Yes,lateday,Monday,No,Male,Pure,Sporting,No
32340,Transfer,1,0,No,lateday,Friday,No,Male,Mixed,Toy,No
10798,Adoption,1,0,No,midday,Friday,No,Male,Mixed,Terrier,Yes
12648,Transfer,1,0,No,midday,Wednesday,Yes,Male,Mixed,Toy,No
25213,Return to Owner,2,1,Yes,lateday,Friday,No,Female,Pure,Hound,No
28485,Return to Owner,1,0,Yes,morning,Wednesday,Yes,Male,Mixed,Terrier,No
19955,Adoption,0,1,No,lateday,Monday,No,Female,Mixed,Working,No
23522,Adoption,0,1,Yes,lateday,Sunday,No,Male,Hybrid,Sporting,Yes
25702,Return to Owner,1,1,Yes,lateday,Tuesday,Yes,Female,Hybrid,PitBull,Yes
26938,Adoption,1,0,Yes,midday,Sunday,No,Female,Pure,Toy,No
24218,Return to Owner,1,2,Yes,lateday,Wednesday,No,Male,Mixed,Herding,Yes
28824,Return to Owner,0,3,Yes,lateday,Tuesday,Yes,Female,Hybrid,Working,No
276,Return to Owner,0,1,Yes,lateday,Thursday,No,Male,Mixed,Hound,No
16748,Euthanasia,2,1,Yes,morning,Thursday,Yes,Male,Mixed,Sporting,No
24535,Adoption,2,0,Yes,midday,Wednesday,No,Male,Mixed,Terrier,Yes
2826,Adoption,1,1,Yes,lateday,Sunday,No,Male,Mixed,Working,Yes
32501,Adoption,0,1,Yes,midday,Tuesday,No,Male,Mixed,Sporting,Yes
22948,Return to Owner,2,0,Yes,midday,Sunday,No,Female,Mixed,Toy,Yes
18420,Adoption,0,1,Yes,lateday,Sunday,No,Male,Mixed,Sporting,No
16276,Return to Owner,1,0,Yes,midday,Wednesday,No,Female,Mixed,Toy,Yes
5037,Adoption,0,0,Yes,lateday,Wednesday,No,Female,Mixed,Terrier,Yes
29078,Adoption,1,0,Yes,lateday,Friday,No,Male,Mixed,Toy,Yes
11798,Return to Owner,2,1,Yes,lateday,Friday,No,Male,Hybrid,NonSporting,Yes
9664,Adoption,1,1,Yes,lateday,Sunday,No,Female,Mixed,PitBull,No
1641,Transfer,1,1,Yes,lateday,Tuesday,No,Male,Mixed,PitBull,Yes
18255,Return to Owner,2,0,Yes,midday,Tuesday,No,Female,Mixed,Toy,Yes
15763,Transfer,0,2,Yes,midday,Friday,No,Male,Hybrid,Herding,Yes
29346,Adoption,0,1,No,night,Sunday,No,Female,Hybrid,Herding,Yes
5199,Transfer,2,0,Yes,midday,Tuesday,No,Male,Mixed,Hound,No
8545,Transfer,0,1,Yes,night,Thursday,Yes,Female,Mixed,Sporting,No
30815,Adoption,0,1,Yes,lateday,Sunday,No,Male,Hybrid,Sporting,Yes
1385,Adoption,0,1,Yes,midday,Saturday,No,Female,Mixed,PitBull,Yes
29776,Adoption,0,0,Yes,midday,Thursday,No,Female,Mixed,Toy,Yes
24351,Return to Owner,2,1,Yes,lateday,Tuesday,No,Female,Mixed,Herding,No
26701,Adoption,1,0,Yes,lateday,Friday,No,Male,Mixed,Terrier,No
16526,Return to Owner,2,0,Yes,midday,Friday,No,Female,Mixed,Toy,No
11681,Return to Owner,0,3,Yes,lateday,Monday,No,Male,Hybrid,Working,Yes
4557,Return to Owner,1,1,Yes,midday,Tuesday,No,Male,Mixed,Sporting,No
18963,Return to Owner,1,1,Yes,lateday,Thursday,Yes,Male,Mixed,Hound,No
14854,Adoption,2,1,Yes,lateday,Friday,Yes,Female,Pure,Working,Yes
32019,Adoption,0,2,Yes,night,Sunday,No,Female,Mixed,Herding,Yes
24386,Return to Owner,1,1,Yes,midday,Thursday,No,Male,Hybrid,Working,Yes
23858,Return to Owner,0,0,Yes,lateday,Friday,No,Male,Pure,Toy,No
24642,Return to Owner,1,1,Yes,midday,Sunday,No,Female,Hybrid,Terrier,Yes
24466,Transfer,0,1,Yes,midday,Sunday,Yes,Male,Hybrid,Herding,Yes
17489,Return to Owner,2,1,Yes,midday,Friday,No,Male,Hybrid,Working,Yes
2669,Transfer,1,0,Yes,midday,Wednesday,No,Male,Pure,Hound,No
27849,Adoption,0,1,Yes,lateday,Sunday,No,Male,Mixed,Sporting,Yes
17042,Transfer,0,3,No,lateday,Sunday,No,Female,Mixed,Working,No
15105,Adoption,0,0,Yes,lateday,Tuesday,No,Male,Hybrid,Hound,Yes
6171,Adoption,1,0,Yes,lateday,Monday,No,Male,Hybrid,Toy,Yes
19299,Transfer,0,1,Yes,midday,Wednesday,Yes,Male,Mixed,Sporting,Yes
16222,Adoption,0,1,Yes,midday,Monday,No,Male,Pure,Sporting,Yes
2215,Transfer,0,2,No,midday,Wednesday,Yes,Male,Hybrid,Herding,Yes
25437,Return to Owner,0,2,Yes,lateday,Saturday,No,Female,Mixed,Working,No
480,Adoption,1,0,Yes,lateday,Tuesday,No,Male,Hybrid,Hound,Yes
11154,Transfer,0,0,Yes,midday,Wednesday,Yes,Female,Mixed,Hound,Yes
33079,Adoption,0,2,Yes,lateday,Wednesday,No,Female,Mixed,Herding,Yes
28901,Return to Owner,0,2,Yes,midday,Saturday,Yes,Male,Mixed,Working,Yes
31706,Adoption,0,2,Yes,midday,Tuesday,No,Male,Mixed,Working,Yes
13127,Adoption,0,2,Yes,lateday,Saturday,No,Male,Pure,Hound,Yes
14542,Adoption,1,1,No,lateday,Monday,No,Female,Hybrid,NonSporting,No
2813,Adoption,0,2,Yes,lateday,Sunday,No,Male,Hybrid,Herding,Yes
22915,Transfer,1,1,Yes,night,Saturday,No,Female,Mixed,Sporting,No
24051,Return to Owner,1,2,Yes,lateday,Thursday,No,Female,Mixed,Herding,Yes
31164,Adoption,0,0,Yes,lateday,Saturday,No,Male,Mixed,Terrier,Yes
20715,Transfer,0,0,No,midday,Saturday,Yes,Female,Hybrid,Terrier,Yes
4541,Euthanasia,0,1,Yes,lateday,Monday,No,Female,Hybrid,Sporting,Yes
3221,Transfer,0,0,Yes,midday,Monday,No,Male,Mixed,Toy,No
12126,Adoption,0,1,No,lateday,Tuesday,No,Female,Mixed,NonSporting,No
27918,Adoption,1,2,Yes,midday,Wednesday,No,Male,Mixed,Working,Yes
2914,Transfer,1,0,Yes,midday,Thursday,No,Male,Mixed,Toy,Yes
27050,Adoption,0,1,Yes,lateday,Wednesday,No,Female,Hybrid,Sporting,Yes
1078,Return to Owner,1,1,Yes,lateday,Monday,No,Female,Mixed,Herding,No
26101,Return to Owner,0,0,Yes,midday,Wednesday,No,Male,Hybrid,Terrier,Yes
23145,Adoption,0,3,Yes,night,Sunday,No,Male,Mixed,Working,Yes
16385,Adoption,1,0,Yes,night,Saturday,No,Male,Mixed,Toy,Yes
21714,Return to Owner,2,1,Yes,midday,Thursday,Yes,Female,Mixed,Sporting,No
6168,Return to Owner,2,0,Yes,lateday,Monday,No,Female,Mixed,Terrier,Yes
1084,Adoption,0,0,Yes,lateday,Monday,No,Female,Hybrid,Terrier,Yes
32560,Adoption,1,2,No,morning,Friday,No,Female,Mixed,Herding,No
13809,Adoption,0,1,Yes,lateday,Wednesday,No,Male,Mixed,NonSporting,No
5381,Adoption,0,1,Yes,lateday,Sunday,No,Male,Mixed,PitBull,Yes
2170,Adoption,1,1,Yes,night,Monday,No,Female,Hybrid,Herding,Yes
31171,Adoption,2,1,Yes,midday,Sunday,No,Male,Mixed,Sporting,Yes
3552,Adoption,0,1,Yes,midday,Sunday,No,Male,Mixed,PitBull,No
30177,Return to Owner,1,0,Yes,lateday,Friday,Yes,Male,Hybrid,Toy,No
4794,Adoption,1,0,Yes,night,Tuesday,No,Female,Pure,Toy,Yes
19215,Adoption,0,1,Yes,lateday,Saturday,No,Female,Mixed,Working,Yes
23745,Adoption,0,2,Yes,midday,Monday,No,Female,Mixed,Herding,Yes
5937,Adoption,0,0,Yes,lateday,Saturday,No,Female,Hybrid,Toy,Yes
19454,Transfer,1,0,Yes,lateday,Monday,No,Female,Mixed,Toy,Yes
13198,Euthanasia,0,0,No,lateday,Tuesday,Yes,Male,Hybrid,Terrier,Yes
24806,Adoption,0,1,Yes,lateday,Friday,No,Female,Mixed,Herding,Yes
9605,Adoption,1,1,Yes,night,Saturday,No,Female,Mixed,PitBull,Yes
3369,Adoption,1,1,Yes,lateday,Saturday,No,Female,Hybrid,Herding,Yes
21690,Transfer,0,1,Yes,midday,Wednesday,No,Male,Mixed,Herding,No
24010,Transfer,2,1,No,midday,Wednesday,No,Male,Mixed,Sporting,No
21490,Transfer,0,1,Yes,midday,Monday,Yes,Female,Mixed,Terrier,Yes
3722,Adoption,0,2,No,lateday,Saturday,No,Female,Mixed,Working,No
27961,Return to Owner,1,1,Yes,midday,Friday,No,Male,Mixed,Terrier,Yes
6005,Transfer,0,1,Yes,midday,Wednesday,Yes,Female,Mixed,Sporting,No
29798,Return to Owner,2,0,Yes,night,Friday,No,Female,Hybrid,Toy,Yes
11050,Adoption,1,0,Yes,lateday,Saturday,No,Male,Hybrid,Toy,No
25771,Return to Owner,1,1,Yes,lateday,Friday,No,Female,Hybrid,PitBull,Yes
19915,Adoption,1,1,Yes,lateday,Saturday,No,Male,Mixed,Herding,No
31760,Adoption,1,0,No,lateday,Thursday,No,Male,Mixed,Toy,Yes
13398,Transfer,1,1,Yes,midday,Tuesday,No,Male,Pure,Sporting,No
17159,Return to Owner,0,1,Yes,lateday,Wednesday,No,Female,Mixed,PitBull,No
26857,Return to Owner,2,1,Yes,midday,Thursday,No,Female,Mixed,NonSporting,No
11744,Transfer,2,1,Yes,lateday,Wednesday,Yes,Female,Mixed,Terrier,Yes
19115,Transfer,1,0,Yes,night,Wednesday,No,Male,Mixed,Toy,Yes
6320,Return to Owner,2,0,Yes,midday,Sunday,No,Male,Mixed,Terrier,Yes
14090,Adoption,0,0,No,lateday,Sunday,No,Female,Hybrid,Terrier,Yes
